city,property_type,data_time,monthly_rent,data_id,furnished,age,area,location,platform,immediate_possession,locality,selling_price,lat,txn_type,lng,desc,google_place_id,building_name
Mumbai,Office,05/07/2016,"  9,60,000  ",319,Unfurnished,5 - 10 years,"3,000 Sq. Ft. "," RNA Corporate Park, Baba Saheb Shinde Marg, Bandra East, Mumbai, Maharashtra, India",jagaha,Yes,"Bandra Area: Bandra, Khar, Santacruz & Vile Parle ",---,19.0611085,Lease,72.850957,"This office space is available for lease at one of Mumbai's most preferred commercial office locations, Bandra East. The commercial unit is an unfurnished office space so the next tenant will have the ability to design and furnish the space's interiors as per his/her personal taste and business requirement. To boot, this 3000 square feet (4810 sq. ft. built up) office is located in a premium Bandra East office building that has all the required amenities: lifts (3), full time security, visitor car parking, water storage, fire fighting system and power backup.",ChIJfx-13R_J5zsRZeHc7nmMn1E, RNA Corporate Park
Mumbai,Office,05/07/2016,"  7,50,000  ",10858,Semi,5 - 10 years,"3,000 Sq. Ft. "," Nariman Bhavan, Vinay K Shah Marg, Nariman Point, Mumbai, Maharashtra, India",jagaha,Yes,"Town: Colaba, Churchgate, Nariman Point, Fort, Marine Lines & Cuffe Parade ",---,18.9259033,Lease,72.8215669,"This office is available on rent in Nariman Point. It has a carpet area of 3000 square feet and a built up area of 6000 square feet. This semi furnished property has nine cabins, a conference room, two private restrooms and can seat thirty employees, The Nariman Point office building is well maintained and provides all basic amenities such as water storage, nearby ATM, four lifts, full time security, a fire fighting system, air conditioning and power backup.",ChIJ121ytu7R5zsR33ebfFDwCqY, Nariman Bhavan
Mumbai,"Shop/Showroom, Leisure/Hospitality",05/07/2016,"  12,50,000  ",10969,Bare Shell,New,"3,000 Sq. Ft. "," CST Road, Kalina, Mumbai, Maharashtra, India",jagaha,Yes,"Bandra Area: Bandra, Khar, Santacruz & Vile Parle ",---,19.0722258,Lease,72.8657365,"This retail space is available for rent in Santacruz East, Mumbai. It is a ground floor unit with a usable area of 3,000 square feet and a built up area of 5,000 square feet. The retail space is a bare shell unit so one can design and furnish the property as per the business’s needs. This Santacruz East residential building has all the basic amenities covered: full time security, a fire fighting system, power backup, two lifts, nearby ATM, visitor's parking and water storage. Please note that this property may only be used for a restaurant (it comes with the necessary restaurant licenses).",EixDU1QgUm9hZCwgS2FsaW5hLCBNdW1iYWksIE1haGFyYXNodHJhLCBJbmRpYQ, CST Road
Mumbai,Office,05/07/2016,"  6,63,000  ",10812,Fully,5 - 10 years,"3,000 Sq. Ft. "," One Forbes, VB Gandhi Marg, Kala Ghoda, Mumbai, Maharashtra, India",jagaha,Yes,"Town: Colaba, Churchgate, Nariman Point, Fort, Marine Lines & Cuffe Parade ",---,18.9286429,Lease,72.8333374,"This ground floor office is available for lease in Kala Ghoda, Fort with useable area of 3000 square feet (built up area of 3900 square feet). It is a well furnished office which comes with three cabins and its own private washroom. This is considered by many to be one of the best office buildings in Fort. In terms of amenities, the Fort office building comes with air conditioning, full time security, four car parks (a reserved parking space comes with this unit), visitor's car parking, power back up, a lift, a fire fighting system and water storage.",ChIJ8cuQeMPR5zsRevAzF6-VWKs, One Forbes
Mumbai,Office,05/07/2016,"  5,25,000  ",10818,Bare Shell,5 - 10 years,"3,000 Sq. Ft. "," One Forbes, VB Gandhi Marg, Kala Ghoda, Mumbai, Maharashtra, India",jagaha,Yes,"Town: Colaba, Churchgate, Nariman Point, Fort, Marine Lines & Cuffe Parade ",---,18.9286429,Lease,72.8333374,"This 1st floor office is available for lease in Kala Ghoda, Fort with useable area of 3000 Square feet (built up area of 3900 square feet). This property is a bare shell unit so one can design and furnish the property as per the needs of the respective business. This is one of the best buildings in fort that has full time security, four car parks (a reserved parking space comes with this unit), visitor's car parking, power back up, a lift, fire fighting system and water storage.",ChIJ8cuQeMPR5zsRevAzF6-VWKs, One Forbes
Mumbai,Office,05/07/2016,"  3,50,000  ",10839,Fully,5 - 10 years,"3,000 Sq. Ft. "," Doctor Baba Saheb Ambedkar Road, Parel, Mumbai, Maharashtra, India",jagaha,Yes,"Central Mumbai: Parel, Lower Parel, Worli & Prabhadevi",---,18.9972908,Lease,72.8375383,"This beautifully done up office space is available for lease in Lower Parel. It is a well-furnished office with a useable area of 3000 square feet (built up area of 4000 square feet) and has four private washrooms. This Lower Parel office building comes with full time security, air conditioning, a fire fighting system, water storage, power backup, reserved car parking and visitor's car parking.",EkJEb2N0b3IgQmFiYSBTYWhlYiBBbWJlZGthciBSb2FkLCBQYXJlbCwgTXVtYmFpLCBNYWhhcmFzaHRyYSwgSW5kaWE, Doctor Baba Saheb Ambedkar Road
Mumbai,Office,05/07/2016,"  3,00,000  ",471,Fully,5 - 10 years,"3,000 Sq. Ft. "," Krishna Niwas, Bhavani Shankar Road, Babasaheb Ambedkar Nagar, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,---,19.0146363,Lease,72.8358410999999,"This commercial property for lease in Andheri East is divided into four parts: the ground floor, the 1st floor, the 2nd floor and the terrace (the carpet area of each floor is 1000 square feet). This road facing commercial property comes with two reserved car parks, parking for bikes and has two restrooms on each floor. In terms of amenities, this Andheri commercial property has air condition, full time security, water storage and a cafeteria.",ChIJvQaBTsLO5zsRl6_94xiTYJQ, Krishna Niwas
Mumbai,Office,05/07/2016,---,10703,Unfurnished,10 years or more,"1,140 Sq. Ft. "," 1, Solaris Complex Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,"  1,42,50,000 ",19.1238884,Buy,72.8917067,"Commercial office available for sale at Saki Vihar road, Andheri east. This Andheri east commercial office space is unfurnished, so can be designed and furnished according to buyer's taste. The carpet area of the office is 1141 sq. ft. (built up area 1425 sq. ft.) The Andheri office is conveniently located near the metro station and Andheri Kurla Road. In regards to amenities, the building has full time security, water storage, car parking (a reserved parking space comes with this unit), visitor car parking and a lift.",EkExLCBTb2xhcmlzIENvbXBsZXggUm9hZCwgQW5kaGVyaSBFYXN0LCBNdW1iYWksIE1haGFyYXNodHJhLCBJbmRpYQ, 1
Mumbai,"Shop/Showroom, Leisure/Hospitality",05/07/2016,---,11222,Bare Shell,Under 5 years,"1,130 Sq. Ft. "," Kanakia Zillion, Lal Bahadur Shastri Marg, Kurla West, Mumbai, Maharashtra, India",jagaha,Yes,"North Central Mumbai: Sion, Kurla, Mahim & Dadar ","  10,00,00,000 ",19.0754677,Buy,72.8766814000001,"This retail property is available for sale in Bandra Kurla Complex (BKC). This bareshell BKC property can be designed or furnished as per your preference. The office has a useable area of 1130 square feet (built up area 2260 square feet) and comes with its own washroom, a reserved car park and visitor's parking. This glass facade BKC building is well maintained and has full time security, two lifts, its own cafeteria, power backup, a fire system & water storage. In terms of the retail property's locality, it is on ground floor and faces LBS Road which makes it a good suit for any shop, showroom or leisure/hospitality business.",ChIJXX_6RY3I5zsRQFjIdkxNi94, Kanakia Zillion
Mumbai,Office,05/07/2016,---,11338,Bare Shell,New,"1,112 Sq. Ft. "," Lodha Supremus, Opposite MTNL, Off JVLR,, Saki Vihar Road, Powai, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,"  3,52,00,000 ",19.1187493,Buy,72.8904505,"This office space is available for sale in Powai. The office's column–free design provides flexibility to expand one's work area as your business grows. With that said, it has a carpet area of 112 square feet and a built up area of 1854 square feet. It is a bare shell unit that comes with a private washroom. The Powai office building has a well-maintained lobby and a beautifully landscaped garden. Concerning amenities, this newly constructed building has all the basics covered: full time security, a gym, a cafeteria, a fire fighting system, power backup, reserved parking, visitor's parking, eight lifts, nearby ATM and water storage. To boot, this commercial building is situated in the heart of Powai providing easy accessibility to Andheri-Kurla Road, Jogeshwari-Vikhroli Link Road and the proposed Saki Naka Metro Station.",ChIJq8MRDw_I5zsROvyNCcj4BAk, Lodha Supremus
Mumbai,Office,05/07/2016,---,12489,Unfurnished,New,"1,120 Sq. Ft. "," 146, Ram Mandir Road, Vile Parle, Mumbai, Maharashtra, India",jagaha,Yes,"Bandra Area: Bandra, Khar, Santacruz, Kalina & Vile Parle","  3,35,50,000 ",19.098931,Buy,72.8453606,"A 5th floor office space is available for sale in Vile Parle East. It has a useable area of 1120 square feet and a built up of 1525 square feet.  As for the amenities in this building, there is full time security, cctv cameras, a fire fighting system, power back up and water storage. Additionally, this Vile Parle building is well connected to Western Express Highway and the Domestic Airport.",ChIJTc1_VrHJ5zsR69rWISWXKKo, 146
Mumbai,Office,05/07/2016,---,11290,Unfurnished,New,"1,134 Sq. Ft. "," New India Chamber, Cross Road A, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,"  2,07,00,000 ",19.121647,Buy,72.8659541,"This office space is available for sale in Andheri East. The unit comes with a carpet area of 1134 square feet (built up area of 1800 square feet) and a private washroom. It is an unfurnished property so one can design and furnish the space per his/her needs. Concerning amenities, this newly constructed glass facade Andheri building comes with full time security, five lifts, reserved parking, fire fighting system and water storage. And with respect to location, this property is in Andheri's business hub giving easy access to various modes of transportation.",ChIJLVPOqyXI5zsRG5qTcagrPKo, New India Chamber
Mumbai,Office,05/07/2016,---,421,Unfurnished,New,"1,138 Sq. Ft. "," Sumit Samarth Arcade, Goregaon West, Mumbai, Maharashtra, India",jagaha,Yes,"North Mumbai: Goregaon, Kandivali, Jogeshwari, Borivali & Malad ","  1,70,70,000 ",19.1663944,Buy,72.8485218000001,"This Goregaon West office space is available for sale in this recently built office building. The Goregaon office is unfurnished and has a usable area of 1138 sq. ft. and built up area of 1593 sq. ft. In terms of amenities, this Goregaon office building is well equipped with a fire fighting system, two elevators, one service elevator, water storage, visitor car parking, and 24 hour security etc. To boot, the office has its own dedicated car park and is in close proximity to the railway station.",ChIJ5z9xpFq25zsRThLHi2-bp9k, Sumit Samarth Arcade
Mumbai,Leisure/Hospitality,05/07/2016,---,450,Unfurnished,5 - 10 years,"1,150 Sq. Ft. "," Crystal Plaza, Andheri West, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,"  3,93,00,000 ",19.1192191,Buy,72.8278835,"This commercial property is for sale, located just opposite a very famous shopping mall in Andheri West. The property has a useable area of 1150 square feet (built up 1965 square feet) and is an unfurnished property so one can design and furnish the office per one's needs. As this Andheri West commercial property is located on Link Road, it would be a great asset for any business and not to mention it is very close to the metro station. The building has full time security and its own water storage.",ChIJw8SMX-fJ5zsR92yJ1qNdu1M, Crystal Plaza
Mumbai,Office,05/07/2016,---,447,Unfurnished,5 - 10 years,"1,150 Sq. Ft. "," Crystal Plaza, Andheri West, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,"  3,93,00,000 ",19.1192191,Buy,72.8278835,"This commercial property is for sale, located just opposite a very famous shopping mall in Andheri West. The property has a useable area of 1150 square feet (built up 1965 square feet) and is an unfurnished property so one can design and furnish the office per one's needs. As this Andheri West commercial property is located on Link Road, it would be a great asset for any business and not to mention it is very close to the metro station. The building has full time security and its own water storage.",ChIJw8SMX-fJ5zsR92yJ1qNdu1M, Crystal Plaza
Mumbai,Office,05/07/2016,---,11262,Fully,Under 5 years,"1,152 Sq. Ft. "," Sagar Tech Plaza, Sakinaka, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,"  3,60,00,000 ",19.1029536,Buy,72.8861269,"This office space is available for sale on Andheri-Kurla Road, Mumbai. It has a usable area of 1,152 square feet and a built up area of 1,800 square feet. The semi furnished office unit can seat ten people and comes with two cabins, a conference room, a reserved car park and its own private washrooms. Regarding amenities, this newly constructed commercial building has full time security, air conditioning, two lifts, power backup, a fire fighting system, nearby ATM and water storage. The property is close to Sakinaka Metro Station as well as many cafes and food outlets.",ChIJ0dJ1D27I5zsR02QipErkhE0, Sagar Tech Plaza
Mumbai,Office,05/07/2016,"  4,00,000  ",12032,Bare Shell,Under 5 years,"3,000 Sq. Ft. "," lotus corporate park, Western Express Highway, Goregaon, Mumbai, Maharashtra, India",jagaha,Yes,"North Mumbai: Goregaon, Kandivali, Jogeshwari, Borivali & Malad ",---,19.1554564,Lease,72.8569477,"This office space is available on rent in Goregaon East, Mumbai. It has a carpet area of 3,000 square feet and a built up area of 4,500 square feet. The unit comes with two private washrooms & a reserved car park. It is a bare shell property so one can design it as per the tenant’s requirements. With respect to amenities & features, this glass facade Goregaon office building covers all the basics such a full time security, RFID tagged security card entry, high speed elevators with a smart screen displaying the office name on individual floors, a gym, visitor's parking, a cafeteria, power backup, a spacious lobby, a fire fighting system and water storage. Moreover, the property is within walking distance of the Western Express Highway providing your employees with a hassle free commute.",ChIJZ8v6LrS35zsRR-iLWu-SlmY, lotus corporate park
Mumbai,"Shop/Showroom, Leisure/Hospitality",05/07/2016,"  5,50,000  ",12062,Fully,10 years or more,"2,970 Sq. Ft. "," Jaising Business Centre, Sahar Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,---,19.1093618,Lease,72.8543962,"This retail space is available for lease in Andheri East. It has a carpet area of 2970 square feet and a built up area of 3727 square feet, which includes the basement, the ground and the first floor. The property is fully furnished and comes with thirty-five work stations, two cabins, a conference room, two private washrooms, a twenty five foot wide frontage and two reserved car parks. In terms of amenities, this Bandra building comes with full time security, air conditioning, two lifts, power backup, a fire fighting system and water storage. The retail space is conveniently located on Sahar Road off the Western Express Highway and is in close proximity to Andheri Railway Station as well as WEH Metro Station, thus it would be a good match for any shop, showroom, leisure or hospitality business.",ChIJF9dG-DTI5zsRlQV3_BPCiOI, Jaising Business Centre
Mumbai,Office,05/07/2016,"  3,84,410  ",10884,Bare Shell,5 - 10 years,"2,957 Sq. Ft. "," Technopolis Knowledge Park, Mahakali Caves Road, Hanuman Nagar, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,---,19.116555,Lease,72.8631760000001,"This Andheri East office is available for lease. It is a ground floor unit with a carpet area of 2957 square feet and a built up area of 4250 square feet. It is a bare shell property so one can design it as per his/her needs. In regards to amenities, this Andheri East office building has full time security, air conditioning, water storage, two lifts, visitor's car parking, power backup and a fire fighting system. The Andheri property would be a perfect fit for any MNC or corporate as its a Grade A building and is located in Andheri's commercial hub. To boot, the office building is a ten minute drive away from Andheri Station and conveniently located near the airport, Western Express Highway and metro station.",ChIJV9n1dTDI5zsRzZpfoZPCXSE, Technopolis Knowledge Park
Mumbai,Office,05/07/2016,"  2,50,580  ",10953,Unfurnished,New,"2,948 Sq. Ft. "," Synergy Business park, Goregaon East, Mumbai, Maharashtra, India",jagaha,Yes,"North Mumbai: Goregaon, Kandivali, Jogeshwari, Borivali & Malad ",---,19.1727889,Lease,72.8566926,"This newly constructed office space is available on rent in Goregaon East. It is an unfurnished unit with a carpet area 2948 square feet and a built up area 4400 square feet. The commercial building is an A Grade property due to the fact that it is well constructed, designed and maintained. This Goregaon East office building covers all the basic amenities such as reserved car parking, full time security, four lifts, visitor’s parking, power back up, a fire fighting system and water storage. The building is highly visible from Western Express Highway and it is conveniently close to Mulund - Goregaon Link Road.",ChIJ41-oUVO25zsRIcaV7-bEPAY, Synergy Business park
Mumbai,Office,05/07/2016,"  5,43,692  ",12726,Bare Shell,New,"2,945 Sq. Ft. "," Art Guild House, Lal Bahadur Shastri Marg, Nav Pada, Mumbai, Maharashtra, India",jagaha,Yes,"North Central Mumbai: Sion, Kurla, Mahim & Dadar ",---,19.0859486,Lease,72.8901847,"This office space is available for lease in a Kurla West newly constructed building. The office has a carpet area of 2945 square feet and a built up area of 4531 square feet. It is a bare shell unit and come with its own private washroom and two reserved car parks. As for the features & amenities, this Kurla commercial building has full time security, a well maintained 1.1 acre garden, two grand atriums with a vaulted sky-light, green roofing system (to enhance air-conditioning efficiency at terrace level), six lifts, visitor's car parking, a gym, a cafeteria, a lounge, a fire fighting system and water storage. The Wi-Fi enabled building's common area has a plush interior with Italian marble flooring, a fresh air system as per ASHRAE standards, a dedicated smoking area and landscaped areas at the entrances. With that said, this elegant Kurla building is well situated within driving distance of Bandra-Kurla Complex and Kurla Station.",ChIJG7zPfofI5zsR_B63xlZr2Og, Art Guild House
Mumbai,Office,05/07/2016,"  2,50,580  ",10950,Unfurnished,New,"2,948 Sq. Ft. "," Synergy Business park, Goregaon East, Mumbai, Maharashtra, India",jagaha,Yes,"North Mumbai: Goregaon, Kandivali, Jogeshwari, Borivali & Malad ",---,19.1727889,Lease,72.8566926,"This newly constructed office space is available on rent in Goregaon East. It is an unfurnished unit with a carpet area 2948 square feet and a built up area 4400 square feet. The commercial building is an A Grade property due to the fact that it is well constructed, designed and maintained. This Goregaon East office building covers all the basic amenities such as reserved car parking, full time security, four lifts, visitor’s parking, power back up, a fire fighting system and water storage. The building is highly visible from Western Express Highway and it is conveniently close to Mulund - Goregaon Link Road.",ChIJ41-oUVO25zsRIcaV7-bEPAY, Synergy Business park
Mumbai,Office,05/07/2016,---,643,Unfurnished,New,"1,104 Sq. Ft. "," Eco star, Aarey Road, Goregaon, Mumbai, Maharashtra, India",jagaha,Yes,"North Mumbai: Goregaon, Kandivali, Jogeshwari, Borivali & Malad ","  2,64,96,000 ",19.1663519,Buy,72.8537939,"This exceptional self contained office on sale in Goregaon East has a useable area of 1104 square feet. This property is an unfurnished unit so it can be designed and furnished according to one's taste. This Goregaon East property has a beautiful view, gorgeous lobby, fire fighting system and water storage. The building is brand new and boasts 3 lifts, full time security and is conventionally located near the railway station and the Western Express Highway.",ChIJG8zW_Ky35zsR5cb5MSBHD7E, Eco star
Mumbai,Office,05/07/2016,---,607,Unfurnished,New,"1,104 Sq. Ft. "," Eco star, Aarey Road, Goregaon, Mumbai, Maharashtra, India",jagaha,Yes,"North Mumbai: Goregaon, Kandivali, Jogeshwari, Borivali & Malad ","  2,64,96,000 ",19.1663519,Buy,72.8537939,"This exceptional self contained office on sale in Goregaon East has a useable area of 1104 square feet. This property is an unfurnished unit so it can be designed and furnished according to one's taste. This Goregaon East property has a beautiful view, gorgeous lobby, fire fighting system and water storage. The building is brand new and boasts 3 lifts, full time security and is conventionally located near the railway station and the Western Express Highway.",ChIJG8zW_Ky35zsR5cb5MSBHD7E, Eco star
Mumbai,Office,05/07/2016,---,12586,Semi,Free hold,"1,100 Sq. Ft. "," Dadar Emporium, NC Kelkar Road, Dadar West, Mumbai, Maharashtra, India",jagaha,Yes,"North Central Mumbai: Sion, Kurla, Mahim & Dadar ","  3,95,00,000 ",19.0201193,Buy,72.8410883,"This Dadar West office space is available for sale with a carpet area of 1,100 square feet. The beautifully done up and well lite property was previously used as a banquet hall and is equipped with CCTV cameras & air conditioners. The commercial unit is semi-furnished and comes with two private washrooms. Regarding amenities, this building has full time security, air conditioning and water storage.",ChIJAwtCPtvO5zsRr_wkCoiIKeI, Dadar Emporium
Mumbai,"Shop/Showroom, Leisure/Hospitality",05/07/2016,---,15,Unfurnished,5 - 10 years,"1,100 Sq. Ft. "," Poisar Depot, Kandivali West, Mumbai, Maharashtra, India",jagaha,Yes,"North Mumbai: Goregaon, Kandivali, Jogeshwari, Borivali & Malad ","  6,00,00,000 ",19.214415,Buy,72.8508380000001,"This ground floor shop is available for sale in one of the best malls in Kandivali West with a useable area of 1100 square feet (built up area of 2028 sq ft). This Kandivali West retail property would be ideal for a jewelry store, clothing or shoe showroom, cafe, restaurant, telecom store etc. The beautiful property is centrally located which will provide your business with ample amounts of foot traffic.",ChIJcb8EBta25zsRt3BdO5IWeSQ, Poisar Depot
Mumbai,Office,05/07/2016,---,13036,Fully,10 years or more,"1,100 Sq. Ft. "," United western Apts, Prabhadevi, Mumbai, Maharashtra, India",jagaha,Yes,"Central Mumbai: Lower Parel, Worli,  Parel  & Prabhadevi","  4,00,00,000 ",19.015982,Buy,72.8285080000001,"Buy this office in Prabhadevi - it has a carpet area of 1100 square feet and a built up area of 1650 square feet. The property is furnished and comes with a conference room, eight seats, a reception area, a pantry, air conditioning, private washrooms and a dedicated car park. In terms of amenities, this Prabhadevi building has full time security and water storage. This property is within driving distance of Dadar Railway Station making it easy to reach for your employees.",ChIJr7QPo8DO5zsRevE9jyKQock, United western Apts
Mumbai,Office,05/07/2016,---,13304,Unfurnished,New,"1,102 Sq. Ft. "," Global Desi Store, Lal Bahadur Shastri Marg, Bhandup, Mumbai, Maharashtra, India",jagaha,Yes,North East Mumbai:  ,"  2,41,85,280 ",19.1417604,Buy,72.9314767,"This office is available for sale in a Bhandup West Mall. It has a carpet area of 1102 square feet and built up area of 1935 square feet. The office is unfurnished so the buyer can furnish and design the space as per his or her business’s needs. In terms of features and amenities, this Bhandup mall covers all the basics such as a beautiful lobby, a roof top entrance, jogging & cycling rack, full time security, air conditioners, a gym, four lifts, visitor's parking, reserved car parking, water storage, power backup, a fire fighting and a nearby ATM. Moreover, this Bhandup Mall is conveniently located near Bhandup Station, has a good connectivity to Kanjurmarg, Andheri, Powai & Mulund and is surrounded by many residential societies, retail outlets and is in a growing commercial area.",ChIJQ2pMKXe45zsRcmaiA7Kxgwo, Global Desi Store
Mumbai,Office,05/07/2016,---,477,Bare Shell,New,"1,103 Sq. Ft. "," Kanakia Wall Street, Andheri - Kurla Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,"  2,86,78,000 ",19.1149403,Buy,72.8611274,"This exceptional, newly constructed Andheri East office space is for sale. The office has a useable area of 1103 sq ft. can be modified as per ones taste and requirements . This conveniently located Andheri East office is a must have property as it has many and all amenities such as multi-level car parks, single glazed facade windows, tall ceilings (approx. 11’6” feet), open terrace gardens, open air CAE and full time security.",ChIJ-1or-DDI5zsRPde47WuOouc, Kanakia Wall Street
Mumbai,Office,05/07/2016,---,331,Unfurnished,New,"1,104 Sq. Ft. "," Eco star, Aarey Road, Goregaon, Mumbai, Maharashtra, India",jagaha,Yes,"North Mumbai: Goregaon, Kandivali, Jogeshwari, Borivali & Malad ","  2,64,96,000 ",19.1663519,Buy,72.8537939,"This exceptional self contained office for sale in Goregaon East has a useable area of 1104 square feet. This property is an unfurnished unit so it can be designed and furnished according to one's taste. This Goregaon East property has a beautiful view, gorgeous lobby, fire fighting system and water storage. The building is brand new and boasts 3 lifts, full time security and is conventionally located near the railway station and the Western Express Highway.",ChIJG8zW_Ky35zsR5cb5MSBHD7E, Eco star
Mumbai,Office,05/07/2016,---,345,Unfurnished,New,"1,104 Sq. Ft. "," Eco star, Aarey Road, Goregaon, Mumbai, Maharashtra, India",jagaha,Yes,"North Mumbai: Goregaon, Kandivali, Jogeshwari, Borivali & Malad ","  2,64,96,000 ",19.1663519,Buy,72.8537939,"This exceptional self contained office for sale in Goregaon East has a useable area of 1104 square feet. This property is an unfurnished unit so it can be designed and furnished according to one's taste. This Goregaon East property has a beautiful view, gorgeous lobby, firefighting system and water storage. The building is brand new and boasts 3 lifts, full time security and is conventionally located near the railway station and the Western Express Highway.",ChIJG8zW_Ky35zsR5cb5MSBHD7E, Eco star
Mumbai,Office,05/07/2016,---,369,Unfurnished,New,"1,104 Sq. Ft. "," Eco star, Aarey Road, Goregaon, Mumbai, Maharashtra, India",jagaha,Yes,"North Mumbai: Goregaon, Kandivali, Jogeshwari, Borivali & Malad ","  2,64,96,000 ",19.1663519,Buy,72.8537939,"This exceptional self contained office for sale in Goregaon East has a useable area of 1104 square feet. This property is an unfurnished unit so it can be designed and furnished according to one's taste. This Goregaon East property has a beautiful view, gorgeous lobby, firefighting system and water storage. The building is brand new and boasts 3 lifts, full time security and is conventionally located near the railway station and the Western Express Highway.",ChIJG8zW_Ky35zsR5cb5MSBHD7E, Eco star
Mumbai,Office,05/07/2016,---,377,Unfurnished,New,"1,104 Sq. Ft. "," Eco star, Aarey Road, Goregaon, Mumbai, Maharashtra, India",jagaha,Yes,"North Mumbai: Goregaon, Kandivali, Jogeshwari, Borivali & Malad ","  2,64,96,000 ",19.1663519,Buy,72.8537939,"This exceptional self contained office for sale in Goregaon East has a useable area of 1104 square feet. This property is an unfurnished unit so it can be designed and furnished according to one's taste. This Goregaon East property has a beautiful view, gorgeous lobby, firefighting system and water storage. The building is brand new and boasts 3 lifts, full time security and is conventionally located near the railway station and the Western Express Highway.",ChIJG8zW_Ky35zsR5cb5MSBHD7E, Eco star
Mumbai,Office,05/07/2016,"  3,19,986  ",13027,Fully,10 years or more,"2,900 Sq. Ft. "," Oberoi Garden, Chandivali Farm Road, Powai, Mumbai, Maharashtra, India",jagaha,Yes,Powai,---,19.1147912,Lease,72.8936779000001,"This office space is available for lease in a large Powai commercial complex. It has a carpet area of 2900 square feet and a built up area of 3700 square feet. This furnished office comes with fourteen work stations, seven cabins, a conference room, a reception area and its own private washrooms. The Powai office building has all the basic amenities covered such as full time security, air conditioning, two lifts, visitor's parking, power backup, a fire fighting system and water storage. The office property is located between Chandivali Junction and Powai where there is a bus stop opposite the building's entrance providing your employees with a hassle free commute.",ChIJNZku5QvI5zsRRL5Aw7_l5OM, Oberoi Garden
Mumbai,Office,05/07/2016,"  3,95,000  ",10948,Unfurnished,10 years or more,"2,886 Sq. Ft. "," Business Point Building, Western Express Highway, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,---,19.1158384,Lease,72.8544696,"This office space is available for lease in Andheri East. It is an unfurnished unit so the space can be designed and furnished per the tenant's tastes and business needs. The Andheri East office has a useable area of 2,886 square feet and a built up area of 3,945 square feet. In regards to amenities, the office building has full time security, air conditioning, water storage, a fire fighting system, power backup and visitor's car parking. This office building is conveniently located next to WEH Metro Station providing your employees with a hassle free commute.",ChIJ9YzjXzLI5zsR2JuX1o4J6-U, Business Point Building
Mumbai,Office,05/07/2016,"  2,85,000  ",13033,Semi,5 - 10 years,"2,850 Sq. Ft. "," Backbay View Cooperative Housing Society Limited, Maharshi Karve Road, Opera House, Mumbai, Maharashtra, India",jagaha,Yes,"South West Mumbai: Malabar Hill, Walkeshwar, Tardeo, Pedder Road, Nepean Sea Road, Kemps Corner & Breach Candy, Grant Road, Charni Road, Opera House   ",---,18.9534411,Lease,72.8170706,"This office is available for lease in Charni Road, Mumbai. It has a carpet area of 2,850 square feet and a built up of 3,000 square feet. This commercial property is semi-furnished and comes with five cabins, a conference room, a pantry, air conditioners, five private washrooms and a reserved car park. In terms of amenities, this Charni Road commercial building covers full time security, a lift, a fire fighting system, a nearby ATM and water storage. The office property faces the main road, has a beautiful sea view, is surrounded by a clinic, hospital, colleges & retail outlets. Lastly, this commercial building is conveniently located near Charni Road Station making it easily reachable for your employees.",ChIJH1pOkw_O5zsRD27XdzJTSOY, Backbay View Cooperative Housing Society Limited
Mumbai,Office,05/07/2016,"  2,28,000  ",23852,Fully,5 - 10 years,"2,850 Sq. Ft. "," Acropolis Building, Military Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri,---,19.1177162,Lease,72.883639,"This office space is available for lease in Marol, Andheri East. It has a carpet area of 2850 square feet and comes with its own private washrooms. The office is a furnished unit and has sixty-eight workstations, three cabins, a conference room, a pantry, a reception area and a waiting area. In regards to amenities, the Andheri East office building has full time security, air conditioning, a lift, reserved car parking, water storage, a fire fighting system, power backup and visitor's parking. This office building has a cafeteria that's located on the roof top and security is taken care of with all common areas being constantly monitored by CCTV cameras. To boot, it is a walking distance of Marol Naka Metro Station providing your employees with a hassle free commute.",ChIJr_lm-RDI5zsROsGj71yD7Go, Acropolis Building
